,HOSPITAL NAME,LOCATION,NO. OF DOCTORS,NO. OF BEDS,LINKS
180,Prasantha Hospital,"Hosur Road, Bangalore",5.0,,https://www.practo.com/bangalore/hospital/prasantha-hospital-hosur-road
181,Y.K. Hospital,"Jigani, Bangalore",3.0,,https://www.practo.com/bangalore/hospital/y-k-hospital-jigani
182,Bangalore Eye Hospital,"Kalyan Nagar, Bangalore",11.0,,https://www.practo.com/bangalore/hospital/bangalore-eye-hospital-kalyan-nagar
183,Shreya Hospital,"Kengeri, Bangalore",3.0,20.0,https://www.practo.com/bangalore/hospital/shreya-hospital-kengeri
184,Wellspring Mother & Child Hospital,"Sadashivanagar, Bangalore",5.0,25.0,https://www.practo.com/bangalore/hospital/isis-medicare-and-research-center-sadashivanagar
185,Gunasheela Surgical And Maternity Center,"Basavanagudi, Bangalore",8.0,60.0,https://www.practo.com/bangalore/hospital/sulochana-gunasheela-surgery-and-maternity-hospital-basavanagudi1
186,Trinity Hospital and Heart Foundation,"Basavanagudi, Bangalore",4.0,100.0,https://www.practo.com/bangalore/hospital/trinity-hospital-and-heart-foundation-basavanagudi
187,Fortis Hospital,"Seshadripuram, Bangalore",6.0,,https://www.practo.com/bangalore/hospital/fortis-hospital-seshadripuram-1
188,Sagar Hospitals,"Banashankari, Bangalore",2.0,415.0,https://www.practo.com/bangalore/hospital/sagar-hospitals-kumaraswamy-layout-1
189,Geetha Maternity And Surgical Centre,"Rajarajeshwarinagar, Bangalore",6.0,11.0,https://www.practo.com/bangalore/hospital/geetha-maternity-and-surgical-centre-rajarajeshwarinagar
190,Sathya Hospital,"Kammana Halli, Bangalore",6.0,,https://www.practo.com/bangalore/hospital/sathya-hospital-kammana-halli-1
191,Spectrum Physio Centre,"Richmond Town, Bangalore",6.0,75.0,https://www.practo.com/bangalore/hospital/spectrum-physio-centre-sita-bhateja-hospital-langford-road
192,City Hospital,"Frazer Town, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/city-hospital-frazer-town
193,Dr. Sailaja's Super Speciality Eye Hospital,"Horamavu, Bangalore",9.0,50.0,https://www.practo.com/bangalore/hospital/dr-sailaja-s-eye-hospital-horamavu
194,Vijayanagar Global Hospital,"Vijayanagar, Bangalore",4.0,,https://www.practo.com/bangalore/hospital/global-hospital-vijayanagar
195,Apoorva Diagnostics Centre,"Indiranagar, Bangalore",4.0,,https://www.practo.com/bangalore/hospital/apoorva-diagnostics-centre-indiranagar
196,The Eye Foundation Eye hospital,"Bellandur, Bangalore",16.0,,https://www.practo.com/bangalore/hospital/the-eye-foundation-bellandur
197,Rajnandini Hospital,"Konanakunte, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/rajnandini-hospital-konanakunte-1
198,Vinayaka Hospital,"Jayanagar, Bangalore",8.0,8.0,https://www.practo.com/bangalore/hospital/vinayaka-hospital-jayanagar-9-block
199,Bangalore Fetal Medicine Centre,"Richmond Town, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/bangalore-fetal-medicine-centre-richmond-town
200,N D R Hospital,"Yelahanka, Bangalore",10.0,15.0,https://www.practo.com/bangalore/hospital/n-d-r-hospital-yelahanka
201,Medicure Hospitals,"Jayanagar, Bangalore",4.0,,https://www.practo.com/bangalore/hospital/medicure-hospital-jayanagar-3-block
202,Nagappa Hadli Hospital,"Vidyaranyapura, Bangalore",3.0,,https://www.practo.com/bangalore/hospital/nagappa-hadli-vidyaranyapura
203,Bangalore Hospital ,"Jayanagar, Bangalore",22.0,55.0,https://www.practo.com/bangalore/hospital/bangalore-hospital-jayanagar-1
204,Punya Hospital,"Basaveshwaranagar, Bangalore",1.0,60.0,https://www.practo.com/bangalore/hospital/punya-hospital-basaveshwaranagar
205,Yogananda Multispecialty Hospital,"Padmanabhanagar, Bangalore",3.0,30.0,https://www.practo.com/bangalore/hospital/yogananda-diagnostic-centre-1-padmanabhanagar
206,Ring Road Hospital,"Banashankari, Bangalore",1.0,10.0,https://www.practo.com/bangalore/hospital/ring-road-hospital-banashankari-3rd-stage
207,Bgs Global Hospitals,"Kengeri, Bangalore",18.0,10.0,https://www.practo.com/bangalore/hospital/bgs-global-hospitals-kengeri-5
208,Zion Hospital,"Kammana Halli, Bangalore",10.0,55.0,https://www.practo.com/bangalore/hospital/zion-hospital-kammanahalli
209,Divine Speciality Hospital,"Shivajinagar, Bangalore",22.0,,https://www.practo.com/bangalore/hospital/divine-speciality-hospital-shivajinagar
210,Sri Sai Nothside Hospital,"Sahakaranagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/sri-sai-northside-hospital-sahakaranagar-3
211,N.D.R Medical Centre,"Yelahanka, Bangalore",3.0,20.0,https://www.practo.com/bangalore/hospital/n-d-r-medical-center-yelahanka-1
212,Nethradhama Superspeciality Eye Hospital,"Rajajinagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/nethradhama-superspeciality-eye-hospital-rajajinagar-rajajinagar-1
213,Spine Care And Ortho Care Hospital,"Magadi Road, Bangalore",19.0,25.0,https://www.practo.com/bangalore/hospital/spine-care-and-ortho-care-hospital-mahalakshmi-layout
214,Sun Orthopaedic Hospital,"Mathikere - BEL, Bangalore",1.0,20.0,https://www.practo.com/bangalore/hospital/sun-orthopaedic-hospital-mathikere-bel-1
215,Sri Sai Eye Hospital,"Ramamurthy Nagar, Bangalore",23.0,,https://www.practo.com/bangalore/hospital/sri-sai-eye-hospital-ramamurthy-nagar-1
216,Ravi Kirloskar Memorial Hospital,"Peenya, Bangalore",6.0,,https://www.practo.com/bangalore/hospital/ravi-kirloskar-memorial-hospital-peenya
217,Pranavam Ayurvedic Treatment Centre,"Koramangala 1 Block, Bangalore",9.0,,https://www.practo.com/bangalore/hospital/pranavam-ayurvedic-treatment-centre-koramangala-1-block
218,Sita Bhateja Specialty Hospital,"Langford Road, Bangalore",3.0,30.0,https://www.practo.com/bangalore/hospital/sita-bhateja-specialty-hospital-langford-road
219,Sri Devi Hospital,"Banashankari 2nd Stage, Bangalore",6.0,15.0,https://www.practo.com/bangalore/hospital/sri-devi-nursing-home-madiwala
220,Sri Vinayaka Hospital,"Chandra Layout, Bangalore",29.0,,https://www.practo.com/bangalore/hospital/sri-vinayaka-hospital-vijayanagar
221,Samprathi Eye Hospital and Squint Centre,"Shivajinagar, Bangalore",3.0,,https://www.practo.com/bangalore/hospital/samprathi-eye-hospital-and-squint-centre-kumara-park-west-1
222,Bharat Nursing Home,"JP Nagar, Bangalore",54.0,,https://www.practo.com/bangalore/hospital/bharat-nursing-home-santacruz-west
223,Aryan Hospital,"Nagarbhavi, Bangalore",5.0,50.0,https://www.practo.com/bangalore/hospital/aryan-multispeciality-hospital-jnanabharathi
224,Dr Levine Memorial Hospital,"Bellandur, Bangalore",4.0,,https://www.practo.com/bangalore/hospital/32-dental-reason-sarjapur-road
225,Kaade Hospital,"Rajajinagar, Bangalore",14.0,,https://www.practo.com/bangalore/hospital/kaade-hospital-rajajinagar-1
226,Dr. Agarwals Eye Hospital - Basaveshwara Nagar,"Basaveshwaranagar, Bangalore",9.0,,https://www.practo.com/bangalore/hospital/agarwal-eye-hospital-basaveshwaranagar
227,Supurva Hospitals,"Kanakpura Road, Bangalore",2.0,85.0,https://www.practo.com/bangalore/hospital/supurva-hospitals-konanakunte
228,Bangalore Institute of Gastroenterology,"Jayanagar, Bangalore",30.0,100.0,https://www.practo.com/bangalore/hospital/big-hospital-1-jayanagar
229,Kamath Nursing home,"Banaswadi, Bangalore",1.0,5.0,https://www.practo.com/bangalore/hospital/kamath-nursing-home-banaswadi
230,Eshwar Women & Day Care Hospital,"Jakkur, Bangalore",5.0,10.0,https://www.practo.com/bangalore/hospital/eshwar-women-day-care-hospital-jakkur
231,Columbia Asia Hospital,"Yeshwanthpur, Bangalore",19.0,160.0,https://www.practo.com/bangalore/hospital/columbia-asia-referral-hospital-yeshwanthpur
232,Sri Lakshmi Hospital,"Electronics City, Bangalore",62.0,,https://www.practo.com/bangalore/hospital/integrated-healthcare-electronics-city
233,A M Hospital,"Vijayanagar, Bangalore",8.0,,https://www.practo.com/bangalore/hospital/a-m-hospital-vijayanagar
234,Green City Hospital,"JP Nagar 6 Phase, Bangalore",17.0,25.0,https://www.practo.com/bangalore/hospital/green-city-hospital-jp-nagar-6-phase-1
235,Columbia Asia Hospital,"Whitefield, Bangalore",58.0,150.0,https://www.practo.com/bangalore/hospital/columbia-asia-hospital1-whitefield
236,Zamindar Microsurgical Eye Centre,"Kalyan Nagar, Bangalore",17.0,,https://www.practo.com/bangalore/hospital/zamindar-s-microsurgical-eye-centre-kalyan-nagar
237,Agadi Centre For Advanced Dental Care,"Wilson Garden, Bangalore",1.0,100.0,https://www.practo.com/bangalore/hospital/agadi-centre-for-advanced-dental-care-wilson-garden
238,Sakra World Hospital,"Bellandur, Bangalore",41.0,300.0,https://www.practo.com/bangalore/hospital/sakra-world-hospital-10-bellandur
239,NRV Hospital,"Vidyanagar, Bangalore",3.0,,https://www.practo.com/bangalore/hospital/nrv-hospital-vidyanagar
240,Chiraayu Hospital,"Jayamahal, Bangalore",12.0,,https://www.practo.com/bangalore/hospital/chiraayu-hospital-jayamahal
241,Fortis la Femme,"Richmond Town, Bangalore",20.0,67.0,https://www.practo.com/bangalore/hospital/fortis-la-feme-hospital-for-women-richmond-town
242,Manipal Ankur,"JP Nagar 1 Phase, Bangalore",2.0,11.0,https://www.practo.com/bangalore/hospital/manipal-ankur-andrology-reproductive-services
243,Abhayahasta Multispeciality Hospital,"Kaggadasapura, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/abhayahasta-mu-kaggadasapura
244,Apollo Hospital,"Jayanagar, Bangalore",2.0,150.0,https://www.practo.com/bangalore/hospital/apollo-hospital-11-bannerghatta-road
245,Deepashree Nursing and Rehabilitation Centre,"Nagarbhavi, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/deepashree-nursing-rehabilitation-centre-with-old-age-home-nagarbhavi
246,Sarojini hospital,"Dasarahalli, Bangalore",1.0,30.0,https://www.practo.com/bangalore/hospital/sarojini-hospital-dasarahalli
247,Sai Krupa Multi Speciality Dental Care Hospital,"Basaveshwaranagar, Bangalore",9.0,5.0,https://www.practo.com/bangalore/hospital/sai-krupa-multi-speciality-dental-care-hospital-basaveshwaranagar
248,Kosmoderma Skin & Hair Clinics,"Whitefield, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/kosmoderma-skin-and-laser-clinic-whitefield
249,Apollo Hospital,"Malleswaram, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/apollo-hospital-malleswaram
250,Ramachandra Hospital,"Dasarahalli, Bangalore",23.0,,https://www.practo.com/bangalore/hospital/ramachandra-hospital-dasarahalli
251,Rajalakshmi Multispeciality Hospital.,"JP Nagar 1 Phase, Bangalore",27.0,,https://www.practo.com/bangalore/hospital/rajalakshmi-multispeciality-hospital-jp-nagar-1-phase-1
252,Eshwar Hospital,"Mahalakshmi Layout, Bangalore",6.0,11.0,https://www.practo.com/bangalore/hospital/eshwar-hospital-mahalakshmipuram
253,Ovum Woman & Child Speciality Hospital,"Banaswadi, Bangalore",2.0,28.0,https://www.practo.com/bangalore/hospital/ovum-hospital-a-unit-of-neonatal-care-research-institute-pvt-ltd-kalyan-nagar
254,Devagiri Hospital,"Banashankari, Bangalore",1.0,50.0,https://www.practo.com/bangalore/hospital/devagiri-hospital-banashankari
255,T R Hospital,"JP Nagar, Bangalore",19.0,,https://www.practo.com/bangalore/hospital/t-r-hospital-jp-nagar
256,MGA Hospital,"Marathahalli, Bangalore",30.0,15.0,https://www.practo.com/bangalore/hospital/mga-hospital
257,Apollo Spectra,"Koramangala 4 Block, Bangalore",2.0,8.0,https://www.practo.com/bangalore/hospital/beams-hospital-koramangala-1
258,Sri Lakshmi Multi Speciality Hospital,"Sunkadakatte, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/sri-lakshmi-multi-speciality-hospital-magadi-road
259,Brindhavvan Areion Hospital,"Chamarajpet, Bangalore",3.0,110.0,https://www.practo.com/bangalore/hospital/brindhavvan-areion-hospital-chamarajpet
260,Nova IVI Fertility,"Sadashivanagar, Bangalore",1.0,9.0,https://www.practo.com/bangalore/hospital/nova-speciality-surgery-sadashivanagar
261,Apple Hospital,"Yelahanka, Bangalore",3.0,,https://www.practo.com/bangalore/hospital/apple-hospital-yelahanka1
262,Bilva Hospital,"Malleswaram, Bangalore",1.0,34.0,https://www.practo.com/bangalore/hospital/bilva-hospital-malleswaram
263,Ramkrishna Nursing Home,"Jayanagar, Bangalore",1.0,10.0,https://www.practo.com/bangalore/hospital/ramkrishna-nursing-home-jayanagar-3-block
264,Mamatha Hospital,"Sanjay Nagar, Bangalore",2.0,10.0,https://www.practo.com/bangalore/hospital/mamatha-hospital-sanjay-nagar-1
265,Matthew Hospital,"HSR Layout, Bangalore",3.0,10.0,https://www.practo.com/bangalore/hospital/matthew-hospital-hsr-layout
266,Surya's Hospital,"JP Nagar 4 Phase, Bangalore",3.0,,https://www.practo.com/bangalore/hospital/surya-ent-hospital-jp-nagar-4-phase
267,Anyuta Hospital,"Richmond Town, Bangalore",5.0,,https://www.practo.com/bangalore/hospital/anyuta-hospital-richmond-town
268,J P Nursing Home,"Nandini Layout, Bangalore",12.0,20.0,https://www.practo.com/bangalore/hospital/j-p-nursing-home-nandini-layout
269,Sri Ram Speciality Hospital,"Viveknagar, Bangalore",11.0,25.0,https://www.practo.com/bangalore/hospital/sriram-hospital-vivek-nagar-viveknagar
270,Venkateswara Hospital,"VV Puram, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/venkateswara-hospital-vv-puram
271,Cloudnine Clinic,"Brookefield, Bangalore",3.0,4.0,https://www.practo.com/bangalore/hospital/cloudnine-hospital-aecs-layout-marathahalli
272,Deeksha Hospital,"Yelahanka, Bangalore",12.0,,https://www.practo.com/bangalore/hospital/deeksha-hospital-yelahanka-1
273,Kanaka Maternity Hospital,"HSR Layout, Bangalore",2.0,8.0,https://www.practo.com/bangalore/hospital/kanaka-maternity-hospital-agara
274,Manipal Poly Clinic And Nursing Home,"Ramamurthy Nagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/manipal-poly-clinic-and-nursing-home-doorvani-nagar
275,Aster CMI Hospital,"Hebbal Kempapura, Bangalore",7.0,100.0,https://www.practo.com/bangalore/hospital/cauvery-medical-centre-and-hospital-sahakaranagar
276,C.M.Diabetes Centre- Karthik Hospital,"Wilson Garden, Bangalore",2.0,12.0,https://www.practo.com/bangalore/hospital/karthik-hospital-wilson-garden
277,Motherhood Hospital,"Electronics City, Bangalore",26.0,,https://www.practo.com/bangalore/hospital/motherhood-hospital-5-electronics-city
278,Ramesh Hospital,"Rajajinagar, Bangalore",5.0,,https://www.practo.com/bangalore/hospital/ramesh-hospital-rajajinagar
279,Shobha Hospital,"BTM Layout, Bangalore",4.0,2.0,https://www.practo.com/bangalore/hospital/shobha-hospital-btm-layout-1st-stage
280,Cloudnine Hospital,"Jayanagar, Bangalore",28.0,,https://www.practo.com/bangalore/hospital/cloudnine-hospital-jayanagar-jayanagar
281,Vasan Eye Care,"HSR Layout, Bangalore",7.0,,https://www.practo.com/bangalore/hospital/vasan-eye-care-hsr-layout-hsr-layout
282,Westend Speciality Petcare And Nursing Center,"Seshadripuram, Bangalore",3.0,5.0,https://www.practo.com/bangalore/hospital/westend-speciality-petcare-nursing-center-seshadripuram
283,Shree Chakra Hospital,"Hosur Road, Bangalore",42.0,18.0,https://www.practo.com/bangalore/hospital/shree-chakra-hospital-anekal
284,Sri Srinivasa Oncology Hospital,"Rajajinagar, Bangalore",3.0,10.0,https://www.practo.com/bangalore/hospital/sri-srinivasa-hospital-oncology-center-rajajinagar
285,BHARATHY HOSPITAL,"Vijayanagar, Bangalore",2.0,30.0,https://www.practo.com/bangalore/hospital/bharathy-hospital-nagarbhavi
286,Santosh Hospital,"Frazer Town, Bangalore",2.0,100.0,https://www.practo.com/bangalore/hospital/santhosh-hospital-frazer-town-2
287,Poornayu Ayurveda Hospital,"Rajajinagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/poornayu-ayurveda-hospital-rajajinagar
288,Roshini Nursing Home,"Wilson Garden, Bangalore",17.0,,https://www.practo.com/bangalore/hospital/roshini-nursing-home-wilson-garden
289,Cloudnine Hospital,"Old Airport Road, Bangalore",6.0,50.0,https://www.practo.com/bangalore/hospital/cloudnine-hospital-old-airport-road
290,AyurVAID Hospitals (Ayurveda),"Ramamurthy Nagar, Bangalore",17.0,15.0,https://www.practo.com/bangalore/hospital/ayur-vaid-hospital-ramamurthy-nagar-1
291,CMRA Hospital,"Kundalahalli, Bangalore",3.0,5.0,https://www.practo.com/bangalore/hospital/cmra-clinic-kundanahalli-kundalahalli
292,Shreenagar Nursing Home,"Srinagar, Bangalore",11.0,30.0,https://www.practo.com/bangalore/hospital/shreenagar-nursing-home-kempegowda-nagar
293,B. W. Lions Super Speciality Eye Hospital,"Kalasipalayam, Bangalore",2.0,25.0,https://www.practo.com/bangalore/hospital/b-w-lions-super-speciality-eye-hospital-anekal
294,Essential Hospital,"Nagarbhavi, Bangalore",3.0,,https://www.practo.com/bangalore/hospital/essential-hospital-nagarbhavi-1
295,Vivekananda Hospital,"Bannerghatta Road, Bangalore",4.0,15.0,https://www.practo.com/bangalore/hospital/vivekananda-hospital-bannerghatta-road
296,M.G Speciality Health Care,"Wilson Garden, Bangalore",18.0,,https://www.practo.com/bangalore/hospital/mg-speciality-health-care-wilson-garden
297,Enhanced Health Care,"Indiranagar, Bangalore",8.0,20.0,https://www.practo.com/bangalore/hospital/enhanced-health-care-domlur-1
298,Manasa Hospital,"Vijayanagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/manasa-hospital-vijayanagar
299,"Vardhan Fertility, Laparoscopy  & Women Care Centre","Banaswadi, Bangalore",2.0,9.0,https://www.practo.com/bangalore/hospital/vardhan-fertility-laproscopy-and-women-care-centre-kasturi-nagar
300,Nayak Hospital,"Rajajinagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/nayak-hospital-rajajinagar
301,Dr. Agarwal's Eye Hospital,"JP Nagar 3 Phase, Bangalore",6.0,25.0,https://www.practo.com/bangalore/hospital/dr-agarwal-eye-hospital-bannerghatta-road
302,Springleaf Healthcare,"Electronics City, Bangalore",6.0,25.0,https://www.practo.com/bangalore/hospital/springleaf-dental-clinic-electronics-city
303,HCG - Health Care Global,"Sampangiramnagar, Bangalore",22.0,5.0,https://www.practo.com/bangalore/hospital/hcg-sampangiramnagar-1
304,Cure n Care Hospital,"Horamavu, Bangalore",6.0,20.0,https://www.practo.com/bangalore/hospital/care-and-cure-hospital-horamavu
305,Myo Medex - Ace Speciality Clinic,"Bannerghatta Road, Bangalore",10.0,,https://www.practo.com/bangalore/hospital/myo-medex-ace-speciality-clinic-bannerghatta-road
306,Hospitec Multi Speciality Hospital,"Kudlu, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/hospitec-multi-speciality-hospital-kudlu
307,Lokhande's Multispecialty Hospital,"Kalyan Nagar, Bangalore",1.0,15.0,https://www.practo.com/bangalore/hospital/lokhande-s-geriatric-and-palliative-care-center-kalyan-nagar
308,Devi Eye Hospital,"HSR Layout, Bangalore",33.0,5.0,https://www.practo.com/bangalore/hospital/devi-eye-hospital-hsr-layout
309,People Tree Hospitals - Meenakshi,"Banashankari, Bangalore",1.0,100.0,https://www.practo.com/bangalore/hospital/people-tree-hospital-meenakshi-banashankari
310,GARDEN CITY HOSPITAL,"Jayanagar 3 Block, Bangalore",3.0,50.0,https://www.practo.com/bangalore/hospital/garden-city-hospital-jayanagar-3-block-2
311,HNR Cocoon Maternity & Surgical Hospital,"New Thippasandra, Bangalore",25.0,,https://www.practo.com/bangalore/hospital/vims-cocoon-maternity-surgical-hospital-new-thippasandra
312,Icon Hospital Maternity & Multispeciality Centre,"Hebbal Kempapura, Bangalore",5.0,20.0,https://www.practo.com/bangalore/hospital/icon-eye-care-hebbal-kempapura-1
313,Punarjyoti Eye Hospital,"Wilson Garden, Bangalore",5.0,20.0,https://www.practo.com/bangalore/hospital/punarjyoti-eye-hospital-mg-road
314,Sagar Hospital DSI,"Banashankari, Bangalore",21.0,400.0,https://www.practo.com/bangalore/hospital/sagar-hospital-banashankari
315,Lake View Hospital,"HSR Layout, Bangalore",26.0,20.0,https://www.practo.com/bangalore/hospital/lakeview-hospital-hsr-layout
316,BSA Nursing Home,"Bannerghatta Road, Bangalore",59.0,3.0,https://www.practo.com/bangalore/hospital/bsa-nursing-home-btm-layout
317,My Health World,"Indiranagar, Bangalore",14.0,,https://www.practo.com/bangalore/hospital/my-health-world-indiranagar-1
318,People Tree Hospitals at Chris,"Kalyan Nagar, Bangalore",1.0,100.0,https://www.practo.com/bangalore/hospital/people-tree-hospitals-chris-kalyan-nagar-2
319,Suraksha Multi Speciality Hospital,"Varthur, Bangalore",9.0,30.0,https://www.practo.com/bangalore/hospital/suraksha-hospital-varthur
320,Manjunath Hospital,"Wilson Garden, Bangalore",15.0,30.0,https://www.practo.com/bangalore/hospital/manjunath-hospital-wilson-garden
321,GIA Hospital,"Vijayanagar, Bangalore",11.0,25.0,https://www.practo.com/bangalore/hospital/gby-nursing-home-vijayanagar
322,Jayashree Multispeciality Hospital,"Begur, Bangalore",1.0,70.0,https://www.practo.com/bangalore/hospital/jayashree-multispeciality-hospital-begur
323,Manipal Northside Hospital - OP Wing,"Malleswaram, Bangalore",4.0,,https://www.practo.com/bangalore/hospital/northside-manipal-hospital-malleswaram-2
324,Sparsh Hospital for Advanced Surgeries,"Vasanthnagar, Bangalore",7.0,120.0,https://www.practo.com/bangalore/hospital/sparsh-hospital-for-advanced-surgeries-vasanthnagar
325,Vagus Superspeciality Hospital,"Malleswaram, Bangalore",1.0,150.0,https://www.practo.com/bangalore/hospital/vagus-superspeciality-hospital-malleswaram
326,Cloudnine Clinic,"Sahakaranagar, Bangalore",7.0,,https://www.practo.com/bangalore/hospital/cloudnine-clinic-sahakarnagar-sahakaranagar
327,Shishuka Children's Specialty Hospital,"HRBR Layout, Bangalore",1.0,50.0,https://www.practo.com/bangalore/hospital/shishuka-children-s-specialty-hospital-hrbr-layout-1
328,Cytecare Cancer Hospitals,"Yelahanka, Bangalore",35.0,150.0,https://www.practo.com/bangalore/hospital/cytecare-cancer-hospitals-yelahanka
329,R C Hospital,"Rajarajeshwarinagar, Bangalore",28.0,20.0,https://www.practo.com/bangalore/hospital/r-c-hospital-rajarajeshwari-nagar-bangalore-rajarajeshwarinagar
330,Kusuma Hospital,"Banashankari 3rd Stage, Bangalore",1.0,30.0,https://www.practo.com/bangalore/hospital/kusuma-hospital-banashankari
331,Church Of South India Hospital,"Shivajinagar, Bangalore",6.0,,https://www.practo.com/bangalore/hospital/church-of-south-india-hospital-shivajinagar
332,Dr. Rao's Maternity Hospital & Center for Assisted Reproduction,"Basaveshwaranagar, Bangalore",4.0,,https://www.practo.com/bangalore/hospital/dr-rao-s-maternity-hospital-basaveshwaranagar
333,BMS Hospital,"Basavanagudi, Bangalore",7.0,8.0,https://www.practo.com/bangalore/hospital/bms-hospital-basavanagudi
334,Usha Hospital,"Kammana Halli, Bangalore",89.0,25.0,https://www.practo.com/bangalore/hospital/usha-hospital-kammana-halli
335,Aveksha Hospital,"Vidyaranyapura, Bangalore",1.0,125.0,https://www.practo.com/bangalore/hospital/aveksha-hospital-2-vidyaranyapura
336,Femiint Health,"Whitefield, Bangalore",1.0,20.0,https://www.practo.com/bangalore/hospital/femiint-whitefield
337,Marvel Multispeciality Hospital,"Koramangala 1 Block, Bangalore",6.0,50.0,https://www.practo.com/bangalore/hospital/marvel-multispeciality-hospital-koramangala-1-block
338,White Lotus Healthcare Clinic,"JP Nagar, Bangalore",24.0,,https://www.practo.com/bangalore/hospital/white-lotus-healthcare-clinic-jp-nagar
339,Primus Hospitals,"HSR Layout, Bangalore",1.0,55.0,https://www.practo.com/bangalore/hospital/primus-hospitals-hsr-layout-2
340,Vasan Dental Care,"Rajajinagar, Bangalore",2.0,,https://www.practo.com/bangalore/hospital/vasan-dental-care-rajajinagar
341,Fortis Hospital,"Bannerghatta Road, Bangalore",15.0,400.0,https://www.practo.com/bangalore/hospital/fortis-hospital-32-bannerghatta-road
342,Narayana Nethralaya,"Bannerghatta Road, Bangalore",2.0,21.0,https://www.practo.com/bangalore/hospital/consultant-ocularist-bannerghatta-road
343,Vidya Eye Hospital,"Vijayanagar, Bangalore",6.0,,https://www.practo.com/bangalore/hospital/vidya-eye-hospital-vijayanagar-1
344,Hope Hospital,"Munnekollal, Bangalore",26.0,20.0,https://www.practo.com/bangalore/hospital/hope-hospital-marathahalli
345,Primecare Hospital,"Frazer Town, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/primecare-hospital-frazer-town-1
346,Geetha Hospital ,"Avalahalli, Bangalore",14.0,6.0,https://www.practo.com/bangalore/hospital/geetha-hospital-avalahalli
347,Jayashree Nursing Home,"Kumara Park West, Bangalore",24.0,25.0,https://www.practo.com/bangalore/hospital/jayashree-nursing-home-kumara-park-west
348,Health India Hospital,"Tavarekere, Bangalore",1.0,50.0,https://www.practo.com/bangalore/hospital/health-india-hospital-1
349,Mamta Nursing Home,"Wilson Garden, Bangalore",19.0,15.0,https://www.practo.com/bangalore/hospital/mamta-nursing-home-5-wilson-garden
350,St. Theresa Hospital,"Rajajinagar, Bangalore",1.0,,https://www.practo.com/bangalore/hospital/st-theresa-hospital-rajajinagar-1
351,Kangaroo Care Women & Children Hospital,"Vijayanagar, Bangalore",7.0,40.0,https://www.practo.com/bangalore/hospital/kangaroo-care-hospital-vijayanagar-1
352,Eskay Healthcare,"Abbigere, Bangalore",16.0,50.0,https://www.practo.com/bangalore/hospital/eskay-hospital-shettihali-abbigere
353,Rainbow Children's Hospital,"Marathahalli, Bangalore",17.0,,https://www.practo.com/bangalore/hospital/rainbow-children-s-hospital-5-marathahalli
354,Lakshmi Maternity & Surgical  Centre,"Malleswaram, Bangalore",14.0,40.0,https://www.practo.com/bangalore/hospital/lakshmi-maternity-home-malleswaram
355,Shirdi Sai Hospital,"New BEL Road, Bangalore",9.0,100.0,https://www.practo.com/bangalore/hospital/shirdi-sai-hospital-pvt-ltd-new-bel-road-1
356,Altius Hospitals Pvt Ltd,"Rajarajeshwarinagar, Bangalore",1.0,25.0,https://www.practo.com/bangalore/hospital/altius-hospital-banashankari
357,Cloudnine Hospital,"Bellandur, Bangalore",7.0,30.0,https://www.practo.com/bangalore/hospital/cloudnine-center-bellandur
358,Sreenagar Nursing Home,"Srinagar, Bangalore",4.0,30.0,https://www.practo.com/bangalore/hospital/sreenagar-nursing-home-srinagar
359,Birthright By Rainbow,"Bannerghatta Road, Bangalore",34.0,20.0,https://www.practo.com/bangalore/hospital/rainbow-children-s-hospital-4-bannerghatta-road
360,NU Hospitals,"Padmanabhanagar, Bangalore",1.0,62.0,https://www.practo.com/bangalore/hospital/nu-hospitals-banashankari-2nd-stage
361,Prolife Multispeciality Hospital,"Byatarayanapura, Bangalore",8.0,48.0,https://www.practo.com/bangalore/hospital/prolife-multispeciality-hospital-sahakaranagar
362,Shanthi Nursing Home,"Jayanagar, Bangalore",10.0,,https://www.practo.com/bangalore/hospital/shanthi-nursing-home-3-jayanagar
363,People Tree Maarga,"Yelahanka, Bangalore",12.0,30.0,https://www.practo.com/bangalore/hospital/people-tree-maarga-yelahanka
364,Cure Hospital ,"RT Nagar, Bangalore",1.0,15.0,https://www.practo.com/bangalore/hospital/cure-hospital-rt-nagar
365,Rainbow Children's Hospital,"Bannerghatta Road, Bangalore",6.0,100.0,https://www.practo.com/bangalore/hospital/rainbow-children-s-hospital-5-bannerghatta-road
